t,ricker,antiderivative
6.452500000000e-01,-9.341050756693e-10,7.637772985526e-12
6.467000000000e-01,-7.850339508099e-10,6.394455633948e-12
6.481500000000e-01,-6.592959900447e-10,5.349906914202e-12
6.496000000000e-01,-5.533141948660e-10,4.472957063108e-12
6.510500000000e-01,-4.640477443206e-10,3.737224019292e-12
6.525000000000e-01,-3.889135633628e-10,3.120394280341e-12
6.539500000000e-01,-3.257190609439e-10,2.603609187614e-12
6.554000000000e-01,-2.726044936191e-10,2.170941588830e-12
6.568500000000e-01,-2.279936169529e-10,1.808949914548e-12
6.583000000000e-01,-1.905514669130e-10,1.506298510917e-12
6.597500000000e-01,-1.591482700491e-10,1.253434633704e-12
6.612000000000e-01,-1.328286174355e-10,1.042313859324e-12
6.626500000000e-01,-1.107851556743e-10,8.661668350922e-13
6.641000000000e-01,-9.233615095582e-11,7.193012973981e-13
6.655500000000e-01,-7.690637123136e-11,5.969341542105e-13
6.670000000000e-01,-6.401080871292e-11,4.950491757139e-13
6.684500000000e-01,-5.324083170322e-11,4.102764800687e-13
6.699000000000e-01,-4.425241251724e-11,3.397905543453e-13
6.713500000000e-01,-3.675612815988e-11,2.812240258146e-13
6.728000000000e-01,-3.050867350138e-11,2.325948066135e-13
6.742500000000e-01,-2.530566384382e-11,1.922445845784e-13
6.757000000000e-01,-2.097553578350e-11,1.587869327593e-13
6.771500000000e-01,-1.737438283225e-11,1.310635667334e-13
6.786000000000e-01,-1.438158596394e-11,1.081074983494e-13
6.800500000000e-01,-1.189611962127e-11,8.911202215220e-14
6.815000000000e-01,-9.833431206401e-12,7.340463095589e-14
6.829500000000e-01,-8.122807080611e-12,6.042509374851e-14
6.844000000000e-01,-6.705150955365e-12,4.970704566044e-14
6.858500000000e-01,-5.531111567058e-12,4.086253901133e-14
6.873000000000e-01,-4.559505946776e-12,3.356908894927e-14
6.887500000000e-01,-3.755992648072e-12,2.755881905444e-14
6.902000000000e-01,-3.091956172213e-12,2.260937333582e-14
6.916500000000e-01,-2.543569698029e-12,1.853631288590e-14
6.931000000000e-01,-2.091008226125e-12,1.518675942919e-14
6.945500000000e-01,-1.717788508588e-12,1.243408526919e-14
6.960000000000e-01,-1.410215762119e-12,1.017348069968e-14
6.974500000000e-01,-1.156920246612e-12,8.318256653132e-15
6.989000000000e-01,-9.484694115724e-13,6.796762938331e-15
7.003500000000e-01,-7.770435371239e-13,5.549821494138e-15
7.018000000000e-01,-6.361646831092e-13,4.528590187025e-15
7.032500000000e-01,-5.204703586270e-13,3.692786259219e-15
7.047000000000e-01,-4.255246782163e-13,3.009209977563e-15
7.061500000000e-01,-3.476609162528e-13,2.450518668625e-15
7.076000000000e-01,-2.838503393082e-13,1.994209432177e-15
7.090500000000e-01,-2.315930139409e-13,1.621775639967e-15
7.105000000000e-01,-1.888269774412e-13,1.318008050903e-15
7.119500000000e-01,-1.538527408846e-13,1.070416178003e-15
7.134000000000e-01,-1.252705840267e-13,8.687495713641e-16
7.148500000000e-01,-1.019285141776e-13,7.046020573380e-16
7.163000000000e-01,-8.287910822645e-14,5.710848006086e-16
7.177500000000e-01,-6.734374861513e-14,4.625564205224e-16
7.192000000000e-01,-5.468300893019e-14,3.744003696383e-16
7.206500000000e-01,-4.437215022043e-14,3.028414334383e-16
7.221000000000e-01,-3.598086136121e-14,2.447945880028e-16
7.235500000000e-01,-2.915652102877e-14,1.977406014645e-16
7.250000000000e-01,-2.361037956413e-14,1.596237224720e-16
7.264500000000e-01,-1.910615994901e-14,1.287675960146e-16
7.279000000000e-01,-1.545066145640e-14,1.038062101103e-16
7.293500000000e-01,-1.248601994847e-14,8.362722810276e-17
7.308000000000e-01,-1.008333752738e-14,6.732551918739e-17
7.322500000000e-01,-8.137443196789e-15,5.416507978863e-17
7.337000000000e-01,-6.562586959520e-15,4.354785355155e-17
7.351500000000e-01,-5.288903699750e-15,3.498821884297e-17
7.366000000000e-01,-4.259511403716e-15,2.809212887345e-17
7.380500000000e-01,-3.428131705070e-15,2.254006843450e-17
7.395000000000e-01,-2.757140192145e-15,1.807313912450e-17
7.409500000000e-01,-2.215970047779e-15,1.448170709131e-17
7.424000000000e-01,-1.779805963101e-15,1.159614814418e-17
7.438500000000e-01,-1.428516338958e-15,9.279308242404e-18
7.453000000000e-01,-1.145780950263e-15,7.420365896274e-18
7.467500000000e-01,-9.183788230563e-16,5.929839445576e-18
7.482000000000e-01,-7.356073314448e-16,4.735528612719e-18
7.496500000000e-01,-5.888086867315e-16,3.779217902346e-18
7.511000000000e-01,-4.709842512254e-16,3.014000781573e-18
7.525500000000e-01,-3.764806201498e-16,2.402109320294e-18
7.540000000000e-01,-3.007343062714e-16,1.913155088930e-18
7.554500000000e-01,-2.400642408106e-16,1.522704419975e-18
7.569000000000e-01,-1.915032601004e-16,1.211125315595e-18
7.583500000000e-01,-1.526613542776e-16,9.626548847007e-19
7.598000000000e-01,-1.216147732852e-16,7.646456794993e-19
7.612500000000e-01,-9.681616733660e-17,6.069570530672e-19
7.627000000000e-01,-7.702182566954e-17,4.814639884613e-19
7.641500000000e-01,-6.123280355038e-17,3.816610133125e-19
7.656000000000e-01,-4.864732167439e-17,3.023430232141e-19
7.670500000000e-01,-3.862230794139e-17,2.393482661396e-19
7.685000000000e-01,-3.064234851671e-17,1.893515311725e-19
7.699500000000e-01,-2.429463912727e-17,1.496978549308e-19
7.714000000000e-01,-1.924879187157e-17,1.182689040365e-19
7.728500000000e-01,-1.524056827472e-17,9.337569029649e-20
7.743000000000e-01,-1.205878479599e-17,7.367249112177e-20
7.757500000000e-01,-9.534779802572e-18,5.808783361880e-20
7.772000000000e-01,-7.533947151896e-18,4.576919961705e-20
7.786500000000e-01,-5.948935885676e-18,3.603875566041e-20
7.801000000000e-01,-4.694192152928e-18,2.835793523364e-20
7.815500000000e-01,-3.701581635849e-18,2.229912348933e-20
7.830000000000e-01,-2.916881140926e-18,1.752303643237e-20
7.844500000000e-01,-2.296968834278e-18,1.376066232649e-20
7.859000000000e-01,-1.807575637936e-18,1.079885554522e-20
7.873500000000e-01,-1.421487024269e-18,8.468852382401e-21
7.888000000000e-01,-1.117106040423e-18,6.637122730669e-21
7.902500000000e-01,-8.773058333000e-19,5.198087736332e-21
7.917000000000e-01,-6.885140172708e-19,4.068326979673e-21
7.931500000000e-01,-5.399825728245e-19,3.181973812183e-21
7.946000000000e-01,-4.232061056993e-19,2.487057767933e-21
7.960500000000e-01,-3.314586554116e-19,1.942601334953e-21
7.975000000000e-01,-2.594251623522e-19,1.516317150502e-21
7.989500000000e-01,-2.029084615287e-19,1.182782749952e-21
8.004000000000e-01,-1.585964934810e-19,9.219948676958e-22
8.018500000000e-01,-1.238774908237e-19,7.182251813902e-22
8.033000000000e-01,-9.669335932893e-20,5.591152915873e-22
8.047500000000e-01,-7.542344423508e-20,4.349614290450e-22
8.062000000000e-01,-5.879245140936e-20,3.381495183542e-22
8.076500000000e-01,-4.579755640488e-20,2.627093105188e-22
8.091000000000e-01,-3.565074462276e-20,2.039627395117e-22
8.105500000000e-01,-2.773323286375e-20,1.582467881403e-22
8.120000000000e-01,-2.155946687527e-20,1.226952309558e-22
8.134500000000e-01,-1.674870349989e-20,9.506686806944e-23
8.149000000000e-01,-1.300259575796e-20,7.361044296806e-23
8.163500000000e-01,-1.008752555689e-20,5.695848525597e-23
8.178000000000e-01,-7.820688478878e-21,4.404394394443e-23
8.192500000000e-01,-6.059141692666e-21,3.403476495725e-23
8.207000000000e-01,-4.691190220527e-21,2.628258690678e-23
8.221500000000e-01,-3.629617176190e-21,2.028253694651e-23
8.236000000000e-01,-2.806367053588e-21,1.564174745876e-23
8.250500000000e-01,-2.168373186278e-21,1.205471938920e-23
8.265000000000e-01,-1.674285500817e-21,9.284056959192e-24
8.279500000000e-01,-1.291906153146e-21,7.145413342080e-24
8.294000000000e-01,-9.961813541373e-22,5.495735212154e-24
8.308500000000e-01,-7.676298794114e-22,4.224089779323e-24
8.323000000000e-01,-5.911141865883e-22,3.244512044338e-24
8.337500000000e-01,-4.548801352430e-22,2.490431294522e-24
8.352000000000e-01,-3.498071372783e-22,1.910331234050e-24
8.366500000000e-01,-2.688230443751e-22,1.464373086285e-24
8.381000000000e-01,-2.064479075933e-22,1.121769851657e-24
8.395500000000e-01,-1.584384792658e-22,8.587460768176e-25
8.410000000000e-01,-1.215114103733e-22,6.569536921384e-25
8.424500000000e-01,-9.312787687329e-23,5.022428375311e-25
8.439000000000e-01,-7.132612218666e-23,3.837088018454e-25
8.453500000000e-01,-5.459134847218e-23,2.929535728633e-25
8.468000000000e-01,-4.175469878528e-23,2.235140753191e-25
8.482500000000e-01,-3.191488168057e-23,1.704197830950e-25
8.497000000000e-01,-2.437740648337e-23,1.298506729842e-25
8.511500000000e-01,-1.860750576409e-23,9.887294707082e-26
8.526000000000e-01,-1.419368797832e-23,7.523498585231e-26
8.540500000000e-01,-1.081954006908e-23,5.720991601920e-26
8.555000000000e-01,-8.241928163533e-24,4.347422924073e-26
8.569500000000e-01,-6.274156609304e-24,3.301426235188e-26
8.584000000000e-01,-4.772966813391e-24,2.505419442363e-26
8.598500000000e-01,-3.628507533497e-24,1.900064913247e-26
8.613000000000e-01,-2.756602989159e-24,1.440010288260e-26
8.627500000000e-01,-2.092796595465e-24,1.090616150873e-26
8.642000000000e-01,-1.587765808896e-24,8.254436663360e-27
8.656500000000e-01,-1.203794966797e-24,6.243270479836e-27
8.671000000000e-01,-9.120639218495e-25,4.718957533121e-27
8.685500000000e-01,-6.905652659531e-25,3.564422747603e-27
8.700000000000e-01,-5.225055495516e-25,2.690553141906e-27
8.714500000000e-01,-3.950788959063e-25,2.029566021499e-27
8.729000000000e-01,-2.985269373874e-25,1.529938751445e-27
8.743500000000e-01,-2.254187373809e-25,1.152535124597e-27
8.758000000000e-01,-1.700996094269e-25,8.676479979542e-28
8.772500000000e-01,-1.282695168468e-25,6.527430454378e-28
8.787000000000e-01,-9.666081729237e-26,4.907386159268e-28
8.801500000000e-01,-7.279211713412e-26,3.686952314266e-28
8.816000000000e-01,-5.478039318940e-26,2.768178714054e-28
8.830500000000e-01,-4.119769022372e-26,2.076969202290e-28
8.845000000000e-01,-3.096189550878e-26,1.557310913154e-28
8.859500000000e-01,-2.325354581894e-26,1.166890074863e-28
8.874000000000e-01,-1.745250714885e-26,8.737635502432e-29
8.888500000000e-01,-1.308981409816e-26,6.538336543232e-29
8.903000000000e-01,-9.811065373746e-27,4.889337284792e-29
8.917500000000e-01,-7.348622162070e-27,3.653777640077e-29
8.932000000000e-01,-5.500507304653e-27,2.728623590402e-29
8.946500000000e-01,-4.114401532980e-27,2.036359987197e-29
8.961000000000e-01,-3.075514090337e-27,1.518710165271e-29
8.975500000000e-01,-2.297396262457e-27,1.131891175705e-29
8.990000000000e-01,-1.714988692706e-27,8.430316653925e-30
9.004500000000e-01,-1.279363021496e-27,6.274693980685e-30
9.019000000000e-01,-9.537477551831e-28,4.667138304659e-30
9.033500000000e-01,-7.105268368243e-28,3.469111509635e-30
9.048000000000e-01,-5.289744375070e-28,2.576886714815e-30
9.062500000000e-01,-3.935465837543e-28,1.912854250315e-30
9.077000000000e-01,-2.925936453575e-28,1.418985411630e-30
9.091500000000e-01,-2.173906864059e-28,1.051921875571e-30
9.106000000000e-01,-1.614077183486e-28,7.792890214581e-31
9.120500000000e-01,-1.197608866672e-28,5.769300412126e-31
9.135000000000e-01,-8.880002047074e-29,4.268323059462e-31
9.149500000000e-01,-6.579888085380e-29,3.155738109132e-31
9.164000000000e-01,-4.872269974273e-29,2.331600704231e-31
9.178500000000e-01,-3.605384588202e-29,1.721539380808e-31
9.193000000000e-01,-2.666117498169e-29,1.270250326730e-31
9.207500000000e-01,-1.970218647029e-29,9.366368650939e-32
9.222000000000e-01,-1.454980041232e-29,6.901806294657e-32
9.236500000000e-01,-1.073759788353e-29,5.082341943004e-32
9.251000000000e-01,-7.918897892238e-30,3.740025824281e-32
9.265500000000e-01,-5.836196095085e-30,2.750394138924e-32
9.280000000000e-01,-4.298357677297e-30,2.021272599102e-32
9.294500000000e-01,-3.163608895906e-30,1.484446239122e-32
9.309000000000e-01,-2.326861872234e-30,1.089466041065e-32
9.323500000000e-01,-1.710275264992e-30,7.990474482730e-33
9.338000000000e-01,-1.256229650338e-30,5.856539756172e-33
9.352500000000e-01,-9.221035531048e-31,4.289624593050e-33
9.367000000000e-01,-6.763912788256e-31,3.139837336512e-33
9.381500000000e-01,-4.958199169369e-31,2.296702233558e-33
9.396000000000e-01,-3.632098512820e-31,1.678850114336e-33
9.410500000000e-01,-2.658881420487e-31,1.226390712877e-33
9.425000000000e-01,-1.945127325804e-31,8.952729982544e-34
9.439500000000e-01,-1.422017146400e-31,6.531182690759e-34
9.454000000000e-01,-1.038889555249e-31,4.761435422208e-34
9.468500000000e-01,-7.584757363281e-32,3.468915281113e-34
9.483000000000e-01,-5.533778684034e-32,2.525568922560e-34
9.497500000000e-01,-4.034685410429e-32,1.837530263153e-34
9.512000000000e-01,-2.939716050638e-32,1.336040206484e-34
9.526500000000e-01,-2.140468886243e-32,9.707654585332e-35
9.541000000000e-01,-1.557472190931e-32,7.048859747488e-35
9.555500000000e-01,-1.132503477667e-32,5.114853495161e-35
9.570000000000e-01,-8.229371441087e-33,3.709004075143e-35
9.584500000000e-01,-5.975877399021e-33,2.687764492403e-35
9.599000000000e-01,-4.336552428296e-33,1.946412618560e-35
9.613500000000e-01,-3.144817501089e-33,1.408602372502e-35
9.628000000000e-01,-2.279051994741e-33,1.018712726872e-35
9.642500000000e-01,-1.650520693089e-33,7.362492540828e-36
9.657000000000e-01,-1.194526210235e-33,5.317504065331e-36
9.671500000000e-01,-8.639296476480e-34,3.837961620836e-36
9.686000000000e-01,-6.244088821807e-34,2.768236978899e-36
9.700500000000e-01,-4.509909021775e-34,1.995334687436e-36
9.715000000000e-01,-3.255176330297e-34,1.437269120210e-36
9.729500000000e-01,-2.347952468091e-34,1.034594820438e-36
9.744000000000e-01,-1.692435557768e-34,7.442389145378e-37
9.758500000000e-01,-1.219110451696e-34,5.350129890050e-37
9.773000000000e-01,-8.775705799816e-35,3.843493588397e-37
9.787500000000e-01,-6.312903603739e-35,2.759293427474e-37
9.802000000000e-01,-4.538207782288e-35,1.979609409391e-37
9.816500000000e-01,-3.260226136049e-35,1.419289652718e-37
9.831000000000e-01,-2.340556974189e-35,1.016886483538e-37
9.845500000000e-01,-1.679186244343e-35,7.280879284950e-38
9.860000000000e-01,-1.203889677021e-35,5.209608781801e-38
9.874500000000e-01,-8.625468607923e-36,3.725086160971e-38
9.889000000000e-01,-6.175710179662e-36,2.661812569661e-38
9.903500000000e-01,-4.418748947909e-36,1.900765606618e-38
9.918000000000e-01,-3.159511754002e-36,1.356405710061e-38
9.932500000000e-01,-2.257609703762e-36,9.672987154529e-39
9.947000000000e-01,-1.612077826215e-36,6.893528517676e-39
9.961500000000e-01,-1.150353749792e-36,4.909446280607e-39
9.976000000000e-01,-8.203234009885e-37,3.494084669773e-39
9.990500000000e-01,-5.845842118922e-37,2.485102579571e-39
1.000500000000e+00,-4.163105048332e-37,1.766302993254e-39
1.001950000000e+00,-2.962756615784e-37,1.254573429078e-39
1.003400000000e+00,-2.107089173665e-37,8.905062409423e-40
1.004850000000e+00,-1.497539201398e-37,6.316665185596e-40
1.006300000000e+00,-1.063608603770e-37,4.477635759236e-40
1.007750000000e+00,-7.549076983718e-38,3.171901462427e-40
1.009200000000e+00,-5.354442384584e-38,2.245435779396e-40
1.010650000000e+00,-3.795273176186e-38,1.588516105813e-40
1.012100000000e+00,-2.688315526574e-38,1.123033328135e-40
1.013550000000e+00,-1.902943352403e-38,7.934210383665e-41
1.015000000000e+00,-1.346108023706e-38,5.601764276845e-41
1.016450000000e+00,-9.515736571873e-39,3.952355526635e-41
1.017900000000e+00,-6.722229972000e-39,2.786745062363e-41
1.019350000000e+00,-4.745618150740e-39,1.963579751743e-41
1.020800000000e+00,-3.347963359507e-39,1.382642568956e-41
1.022250000000e+00,-2.360353747309e-39,9.729295241941e-42
1.023700000000e+00,-1.662960755965e-39,6.841682669154e-42
1.025150000000e+00,-1.170834261131e-39,4.807890439664e-42
1.026600000000e+00,-8.237916263422e-40,3.376418687878e-42
1.028050000000e+00,-5.792257553294e-40,2.369562296210e-42
1.029500000000e+00,-4.069929705138e-40,1.661843316313e-42
1.030950000000e+00,-2.857817660941e-40,1.164721608105e-42
1.032400000000e+00,-2.005352384049e-40,8.157635760271e-43
1.033850000000e+00,-1.406227116642e-40,5.709743682354e-43
1.035300000000e+00,-9.854369352670e-41,3.993733174452e-43
1.036750000000e+00,-6.900980708150e-41,2.791589879009e-43
1.038200000000e+00,-4.829491558248e-41,1.949998718469e-43
1.039650000000e+00,-3.377541089250e-41,1.361216434182e-43
1.041100000000e+00,-2.360524508623e-41,9.495770154298e-44
1.042550000000e+00,-1.648636994084e-41,6.619777034073e-44
1.044000000000e+00,-1.150668522541e-41,4.611759943869e-44
1.045450000000e+00,-8.025721786106e-42,3.210703431678e-44
1.046900000000e+00,-5.594054015052e-42,2.233797832719e-44
1.048350000000e+00,-3.896528956493e-42,1.553093911436e-44
1.049800000000e+00,-2.712300905033e-42,1.079100150656e-44
1.051250000000e+00,-1.886716071496e-42,7.492659184920e-45
1.052700000000e+00,-1.311547302792e-42,5.199006953512e-45
1.054150000000e+00,-9.111085218501e-43,3.605080922484e-45
1.055600000000e+00,-6.325065243651e-43,2.498157650386e-45
1.057050000000e+00,-4.388020742870e-43,1.729955276258e-45
1.058500000000e+00,-3.042153374285e-43,1.197181850886e-45
1.059950000000e+00,-2.107668582143e-43,8.279337621171e-46
1.061400000000e+00,-1.459258830597e-43,5.721913476644e-46
1.062850000000e+00,-1.009650677326e-43,3.951820498537e-46
1.064300000000e+00,-6.981018108773e-44,2.727491260347e-46
1.065750000000e+00,-4.823643589179e-44,1.881220771547e-46
1.067200000000e+00,-3.330738142195e-44,1.296660877616e-46
1.068650000000e+00,-2.298341784677e-44,8.931477312918e-47
1.070100000000e+00,-1.584884390187e-44,6.147951678995e-47
1.071550000000e+00,-1.092167945267e-44,4.229098987972e-47
1.073000000000e+00,-7.521251942503e-45,2.907204080514e-47
1.074450000000e+00,-5.176065098808e-45,1.997162749764e-47
1.075900000000e+00,-3.559739478549e-45,1.371076440136e-47
1.077350000000e+00,-2.446502152659e-45,9.406328839465e-48
1.078800000000e+00,-1.680280939413e-45,6.448948804351e-48
1.080250000000e+00,-1.153259712174e-45,4.418430098195e-48
1.081700000000e+00,-7.910087199954e-46,3.025222627413e-48
1.083150000000e+00,-5.421810842128e-46,2.069936335779e-48
1.084600000000e+00,-3.713781956253e-46,1.415360065178e-48
1.086050000000e+00,-2.542127922504e-46,9.671352061842e-49
1.087500000000e+00,-1.738951094574e-46,6.604162619837e-49
1.088950000000e+00,-1.188738458071e-46,4.506699898820e-49
1.090400000000e+00,-8.120714550927e-47,3.073334558212e-49
1.091850000000e+00,-5.543846192118e-47,2.094456589198e-49
1.093300000000e+00,-3.782135688942e-47,1.426406192781e-49
1.094750000000e+00,-2.578529193800e-47,9.707902384531e-50
1.096200000000e+00,-1.756774517394e-47,6.602644627496e-50
1.097650000000e+00,-1.196104229113e-47,4.487668688877e-50
1.099100000000e+00,-8.138250805884e-48,3.048133587543e-50
1.100550000000e+00,-5.533528663995e-48,2.068986021250e-50
1.102000000000e+00,-3.759952141356e-48,1.403432310877e-50
1.103450000000e+00,-2.553121823738e-48,9.513399712759e-51
1.104900000000e+00,-1.732486405151e-48,6.444517106863e-51
1.106350000000e+00,-1.174835924754e-48,4.362700350404e-51
1.107800000000e+00,-7.961477917864e-49,2.951418262474e-51
1.109250000000e+00,-5.391619982238e-49,1.995338174715e-51
1.110700000000e+00,-3.648832812961e-49,1.348070617190e-51
1.112150000000e+00,-2.467730762578e-49,9.101629616972e-52
1.113600000000e+00,-1.667825898911e-49,6.140957079948e-52
1.115050000000e+00,-1.126452254886e-49,4.140600766875e-52
1.116500000000e+00,-7.602982817767e-50,2.789979748740e-52
1.117950000000e+00,-5.128193251003e-50,1.878664134002e-52
1.119400000000e+00,-3.456638146292e-50,1.264176294258e-52
1.120850000000e+00,-2.328373372607e-50,8.501127874008e-53
1.122300000000e+00,-1.567330222277e-50,5.712890083620e-53
1.123750000000e+00,-1.054332462643e-50,3.836591889872e-53
1.125200000000e+00,-7.087675794335e-51,2.574813403507e-53
1.126650000000e+00,-4.761450916819e-51,1.726856870118e-53
1.128100000000e+00,-3.196568317692e-51,1.157383676352e-53
1.129550000000e+00,-2.144558455367e-51,7.751911312569e-54
1.131000000000e+00,-1.437808389264e-51,5.188605772317e-54
1.132450000000e+00,-9.633262017198e-52,3.470587464550e-54
1.133900000000e+00,-6.449929613944e-52,2.319881263479e-54
1.135350000000e+00,-4.315646147957e-52,1.549669083790e-54
1.136800000000e+00,-2.885665186555e-52,1.034481270859e-54
1.138250000000e+00,-1.928214382597e-52,6.901075062872e-55
1.139700000000e+00,-1.287579252180e-52,4.600672613204e-55
1.141150000000e+00,-8.592151057394e-53,3.065041586056e-55
1.142600000000e+00,-5.729795565024e-53,2.040618783557e-55
1.144050000000e+00,-3.818437155326e-53,1.357681371701e-55
1.145500000000e+00,-2.542971379697e-53,9.027018092891e-56
1.146950000000e+00,-1.692414001897e-53,5.997927952800e-56
1.148400000000e+00,-1.125592179323e-53,3.982618054975e-56
1.149850000000e+00,-7.481089517259e-54,2.642692044129e-56
1.151300000000e+00,-4.968873847308e-54,1.752406862922e-56
1.152750000000e+00,-3.298074276731e-54,1.161271656213e-56
1.154200000000e+00,-2.187621804183e-54,7.690298603894e-57
1.155650000000e+00,-1.450084837314e-54,5.089358922542e-57
1.157100000000e+00,-9.605587748438e-55,3.365839948325e-57
1.158550000000e+00,-6.358634287120e-55,2.224509927022e-57
1.160000000000e+00,-4.206424808425e-55,1.469216328122e-57
1.161450000000e+00,-2.780813087479e-55,9.697229151853e-58
1.162900000000e+00,-1.837129878520e-55,6.396171326618e-58
1.164350000000e+00,-1.212878569450e-55,4.216023655862e-58
1.165800000000e+00,-8.002104009559e-56,2.777131947008e-58
1.167250000000e+00,-5.275947628095e-56,1.828102395990e-58
1.168700000000e+00,-3.476211414391e-56,1.202582979181e-58
1.170150000000e+00,-2.288870992231e-56,7.905696222672e-59
1.171600000000e+00,-1.506072520705e-56,5.193686491052e-59
1.173050000000e+00,-9.903299113325e-57,3.409744835747e-59
1.174500000000e+00,-6.507637566747e-57,2.237064855577e-59
1.175950000000e+00,-4.273426854929e-57,1.466715286239e-59
1.177400000000e+00,-2.804391584489e-57,9.610004990738e-60
1.178850000000e+00,-1.839121855176e-57,6.292336841551e-60
1.180300000000e+00,-1.205290773657e-57,4.117284446312e-60
1.181750000000e+00,-7.893736809571e-58,2.692280723954e-60
1.183200000000e+00,-5.166339504660e-58,1.759301920806e-60
1.184650000000e+00,-3.379035380918e-58,1.148870241150e-60
1.186100000000e+00,-2.208574428036e-58,7.497425431165e-61
1.187550000000e+00,-1.442583131518e-58,4.889493853586e-61
1.189000000000e+00,-9.416275928660e-59,3.186590316135e-61
1.190450000000e+00,-6.142243454320e-59,2.075387232283e-61
1.191900000000e+00,-4.003910911049e-59,1.350773816390e-61
1.193350000000e+00,-2.608262643275e-59,8.785706969441e-62
1.194800000000e+00,-1.697961268225e-59,5.710595322569e-62
1.196250000000e+00,-1.104622249533e-59,3.709340063743e-62
1.197700000000e+00,-7.181403834002e-60,2.407811654463e-62
1.199150000000e+00,-4.665674892828e-60,1.561920677148e-62
1.200600000000e+00,-3.029208495118e-60,1.012525663052e-62
1.202050000000e+00,-1.965411229134e-60,6.559393889914e-63
1.203500000000e+00,-1.274345766860e-60,4.246508441950e-63
1.204950000000e+00,-8.257160288586e-61,2.747330357335e-63
1.206400000000e+00,-5.346674469273e-61,1.776234878584e-63
1.207850000000e+00,-3.459763161823e-61,1.147626375441e-63
1.209300000000e+00,-2.237271049591e-61,7.409881617244e-64
1.210750000000e+00,-1.445774122836e-61,4.781153013065e-64
1.212200000000e+00,-9.336667856624e-62,3.082936954179e-64
1.213650000000e+00,-6.025498678222e-62,1.986585561682e-64
1.215100000000e+00,-3.886008189529e-62,1.279265063064e-64
1.216550000000e+00,-2.504517458789e-62,8.232361642575e-65
1.218000000000e+00,-1.613073131652e-62,5.294183386705e-65
1.219450000000e+00,-1.038230299809e-62,3.402390550667e-65
1.220900000000e+00,-6.677947415290e-63,2.185143644607e-65
1.222350000000e+00,-4.292417437094e-63,1.402447031001e-65
1.223800000000e+00,-2.757214613444e-63,8.995050259642e-66
1.225250000000e+00,-1.769900550567e-63,5.765425638678e-66
1.226700000000e+00,-1.135368483292e-63,3.692919259706e-66
1.228150000000e+00,-7.278376005931e-64,2.363844529762e-66
1.229600000000e+00,-4.662746771737e-64,1.512093578256e-66
1.231050000000e+00,-2.985099880795e-64,9.666051253346e-67
1.232500000000e+00,-1.909789954468e-64,6.174903661262e-67
1.233950000000e+00,-1.221017949468e-64,3.942048377812e-67
1.235400000000e+00,-7.801322000889e-65,2.514921228793e-67
1.236850000000e+00,-4.981086423137e-65,1.603383833109e-67
1.238300000000e+00,-3.178261837033e-65,1.021553915907e-67
1.239750000000e+00,-2.026585813218e-65,6.504228160960e-68
1.241200000000e+00,-1.291368110071e-65,4.138480627166e-68
1.242650000000e+00,-8.223275806966e-66,2.631460001216e-68
1.244100000000e+00,-5.232983932743e-66,1.672104091589e-68
1.245550000000e+00,-3.327849649530e-66,1.061794665034e-68
1.247000000000e+00,-2.114889830345e-66,6.737960546603e-69
1.248450000000e+00,-1.343140865137e-66,4.272942873387e-69
1.249900000000e+00,-8.524425978224e-67,2.707923619380e-69
1.251350000000e+00,-5.406528514438e-67,1.714969645316e-69
1.252800000000e+00,-3.426743754035e-67,1.085393385919e-69
1.254250000000e+00,-2.170473787774e-67,6.864811441434e-70
1.255700000000e+00,-1.373843456776e-67,4.338911241868e-70
1.257150000000e+00,-8.690199529659e-68,2.740587253446e-70
1.258600000000e+00,-5.493283918495e-68,1.729884938171e-70
1.260050000000e+00,-3.470117244657e-68,1.091192872019e-70
1.261500000000e+00,-2.190615019649e-68,6.878544403204e-71
1.262950000000e+00,-1.381967369286e-68,4.333135741896e-71
1.264400000000e+00,-8.712430701075e-69,2.727839225004e-71
1.265850000000e+00,-5.488968144178e-69,1.716113371704e-71
1.267300000000e+00,-3.455826372943e-69,1.078906755583e-71
1.268750000000e+00,-2.174317467163e-69,6.778484136752e-72
1.270200000000e+00,-1.367111182868e-69,4.255905661135e-72
1.271650000000e+00,-8.590027673225e-70,2.670312818558e-72
1.273100000000e+00,-5.393803753525e-70,1.674337601194e-72
1.274550000000e+00,-3.384586170379e-70,1.049142945521e-72
1.276000000000e+00,-2.122393325130e-70,6.569571534860e-73
1.277450000000e+00,-1.330013450060e-70,4.111025555137e-73
1.278900000000e+00,-8.329061442105e-71,2.570834141025e-73
1.280350000000e+00,-5.212498882432e-71,1.606603450188e-73
1.281800000000e+00,-3.259911162052e-71,1.003353773699e-73
1.283250000000e+00,-2.037395962092e-71,6.261959301047e-74
1.284700000000e+00,-1.272491845956e-71,3.905504605789e-74
1.286150000000e+00,-7.942266779160e-72,2.434192005938e-74
1.287600000000e+00,-4.953861200980e-72,1.516153858839e-74
1.289050000000e+00,-3.087828014304e-72,9.437185418432e-75
1.290500000000e+00,-1.923411826681e-72,5.870194232246e-75
1.291950000000e+00,-1.197295571769e-72,3.648994662237e-75
1.293400000000e+00,-7.448012386612e-73,2.266755929602e-75
1.294850000000e+00,-4.630088889805e-73,1.407171630544e-75
1.296300000000e+00,-2.876392824653e-73,8.729716933291e-76
1.297750000000e+00,-1.785734950087e-73,5.412077850078e-76
