t,ricker,antiderivative
2.622000000000e-01,4.378949728551e-01,-3.016480157207e-02
2.628000000000e-01,4.524401792741e-01,-2.989769860221e-02
2.634000000000e-01,4.669334176968e-01,-2.962188375041e-02
2.640000000000e-01,4.813677094154e-01,-2.933739029022e-02
2.646000000000e-01,4.957360607783e-01,-2.904425568712e-02
2.652000000000e-01,5.100314678735e-01,-2.874252160610e-02
2.658000000000e-01,5.242469212528e-01,-2.843223391641e-02
2.664000000000e-01,5.383754106921e-01,-2.811344269341e-02
2.670000000000e-01,5.524099299840e-01,-2.778620221766e-02
2.676000000000e-01,5.663434817574e-01,-2.745057097103e-02
2.682000000000e-01,5.801690823224e-01,-2.710661162992e-02
2.688000000000e-01,5.938797665331e-01,-2.675439105567e-02
2.694000000000e-01,6.074685926668e-01,-2.639398028188e-02
2.700000000000e-01,6.209286473132e-01,-2.602545449898e-02
2.706000000000e-01,6.342530502699e-01,-2.564889303570e-02
2.712000000000e-01,6.474349594411e-01,-2.526437933770e-02
2.718000000000e-01,6.604675757319e-01,-2.487200094327e-02
2.724000000000e-01,6.733441479374e-01,-2.447184945600e-02
2.730000000000e-01,6.860579776193e-01,-2.406402051463e-02
2.736000000000e-01,6.986024239667e-01,-2.364861375994e-02
2.742000000000e-01,7.109709086368e-01,-2.322573279866e-02
2.748000000000e-01,7.231569205700e-01,-2.279548516460e-02
2.754000000000e-01,7.351540207762e-01,-2.235798227683e-02
2.760000000000e-01,7.469558470862e-01,-2.191333939499e-02
2.766000000000e-01,7.585561188653e-01,-2.146167557181e-02
2.772000000000e-01,7.699486416833e-01,-2.100311360275e-02
2.778000000000e-01,7.811273119379e-01,-2.053777997293e-02
2.784000000000e-01,7.920861214249e-01,-2.006580480124e-02
2.790000000000e-01,8.028191618535e-01,-1.958732178173e-02
2.796000000000e-01,8.133206292998e-01,-1.910246812234e-02
2.802000000000e-01,8.235848285961e-01,-1.861138448096e-02
2.808000000000e-01,8.336061776507e-01,-1.811421489886e-02
2.814000000000e-01,8.433792116942e-01,-1.761110673159e-02
2.820000000000e-01,8.528985874485e-01,-1.710221057732e-02
2.826000000000e-01,8.621590872135e-01,-1.658768020271e-02
2.832000000000e-01,8.711556228693e-01,-1.606767246637e-02
2.838000000000e-01,8.798832397873e-01,-1.554234723993e-02
2.844000000000e-01,8.883371206492e-01,-1.501186732678e-02
2.850000000000e-01,8.965125891674e-01,-1.447639837859e-02
2.856000000000e-01,9.044051137060e-01,-1.393610880956e-02
2.862000000000e-01,9.120103107955e-01,-1.339116970864e-02
2.868000000000e-01,9.193239485409e-01,-1.284175474951e-02
2.874000000000e-01,9.263419499175e-01,-1.228804009872e-02
2.880000000000e-01,9.330603959520e-01,-1.173020432175e-02
2.886000000000e-01,9.394755287861e-01,-1.116842828731e-02
2.892000000000e-01,9.455837546185e-01,-1.060289506972e-02
2.898000000000e-01,9.513816465232e-01,-1.003378984968e-02
2.904000000000e-01,9.568659471409e-01,-9.461299813299e-03
2.910000000000e-01,9.620335712408e-01,-8.885614049581e-03
2.916000000000e-01,9.668816081501e-01,-8.306923446427e-03
2.922000000000e-01,9.714073240496e-01,-7.725420585196e-03
2.928000000000e-01,9.756081641312e-01,-7.141299633938e-03
2.934000000000e-01,9.794817546170e-01,-6.554756239377e-03
2.940000000000e-01,9.830259046375e-01,-5.965987417722e-03
2.946000000000e-01,9.862386079657e-01,-5.375191444393e-03
2.952000000000e-01,9.891180446077e-01,-4.782567742752e-03
2.958000000000e-01,9.916625822452e-01,-4.188316771924e-03
2.964000000000e-01,9.938707775318e-01,-3.592639913795e-03
2.970000000000e-01,9.957413772384e-01,-2.995739359276e-03
2.976000000000e-01,9.972733192494e-01,-2.397817993928e-03
2.982000000000e-01,9.984657334068e-01,-1.799079283032e-03
2.988000000000e-01,9.993179422021e-01,-1.199727156200e-03
2.994000000000e-01,9.998294613152e-01,-5.999658916167e-04
3.000000000000e-01,1.000000000000e+00,0.000000000000e+00
3.006000000000e-01,9.998294613152e-01,5.999658916167e-04
3.012000000000e-01,9.993179422021e-01,1.199727156200e-03
3.018000000000e-01,9.984657334068e-01,1.799079283032e-03
3.024000000000e-01,9.972733192494e-01,2.397817993928e-03
3.030000000000e-01,9.957413772384e-01,2.995739359276e-03
3.036000000000e-01,9.938707775318e-01,3.592639913795e-03
3.042000000000e-01,9.916625822452e-01,4.188316771924e-03
3.048000000000e-01,9.891180446077e-01,4.782567742752e-03
3.054000000000e-01,9.862386079657e-01,5.375191444393e-03
3.060000000000e-01,9.830259046375e-01,5.965987417722e-03
3.066000000000e-01,9.794817546170e-01,6.554756239377e-03
3.072000000000e-01,9.756081641312e-01,7.141299633938e-03
3.078000000000e-01,9.714073240496e-01,7.725420585196e-03
3.084000000000e-01,9.668816081501e-01,8.306923446427e-03
3.090000000000e-01,9.620335712408e-01,8.885614049581e-03
3.096000000000e-01,9.568659471409e-01,9.461299813299e-03
3.102000000000e-01,9.513816465232e-01,1.003378984968e-02
3.108000000000e-01,9.455837546185e-01,1.060289506972e-02
3.114000000000e-01,9.394755287861e-01,1.116842828731e-02
3.120000000000e-01,9.330603959520e-01,1.173020432175e-02
3.126000000000e-01,9.263419499175e-01,1.228804009872e-02
3.132000000000e-01,9.193239485409e-01,1.284175474951e-02
3.138000000000e-01,9.120103107955e-01,1.339116970864e-02
3.144000000000e-01,9.044051137060e-01,1.393610880956e-02
3.150000000000e-01,8.965125891674e-01,1.447639837859e-02
3.156000000000e-01,8.883371206492e-01,1.501186732678e-02
3.162000000000e-01,8.798832397873e-01,1.554234723993e-02
3.168000000000e-01,8.711556228693e-01,1.606767246637e-02
3.174000000000e-01,8.621590872135e-01,1.658768020271e-02
3.180000000000e-01,8.528985874485e-01,1.710221057732e-02
3.186000000000e-01,8.433792116942e-01,1.761110673159e-02
3.192000000000e-01,8.336061776507e-01,1.811421489886e-02
3.198000000000e-01,8.235848285961e-01,1.861138448096e-02
3.204000000000e-01,8.133206292998e-01,1.910246812234e-02
3.210000000000e-01,8.028191618535e-01,1.958732178173e-02
3.216000000000e-01,7.920861214249e-01,2.006580480124e-02
3.222000000000e-01,7.811273119379e-01,2.053777997293e-02
3.228000000000e-01,7.699486416833e-01,2.100311360275e-02
3.234000000000e-01,7.585561188653e-01,2.146167557181e-02
3.240000000000e-01,7.469558470862e-01,2.191333939499e-02
3.246000000000e-01,7.351540207762e-01,2.235798227683e-02
3.252000000000e-01,7.231569205700e-01,2.279548516460e-02
3.258000000000e-01,7.109709086368e-01,2.322573279866e-02
3.264000000000e-01,6.986024239667e-01,2.364861375994e-02
3.270000000000e-01,6.860579776193e-01,2.406402051463e-02
3.276000000000e-01,6.733441479374e-01,2.447184945600e-02
3.282000000000e-01,6.604675757319e-01,2.487200094327e-02
3.288000000000e-01,6.474349594411e-01,2.526437933770e-02
3.294000000000e-01,6.342530502699e-01,2.564889303570e-02
3.300000000000e-01,6.209286473132e-01,2.602545449898e-02
3.306000000000e-01,6.074685926668e-01,2.639398028188e-02
3.312000000000e-01,5.938797665331e-01,2.675439105567e-02
3.318000000000e-01,5.801690823224e-01,2.710661162992e-02
3.324000000000e-01,5.663434817574e-01,2.745057097103e-02
3.330000000000e-01,5.524099299840e-01,2.778620221766e-02
3.336000000000e-01,5.383754106921e-01,2.811344269341e-02
3.342000000000e-01,5.242469212528e-01,2.843223391641e-02
3.348000000000e-01,5.100314678735e-01,2.874252160610e-02
3.354000000000e-01,4.957360607783e-01,2.904425568712e-02
3.360000000000e-01,4.813677094154e-01,2.933739029022e-02
3.366000000000e-01,4.669334176968e-01,2.962188375041e-02
3.372000000000e-01,4.524401792741e-01,2.989769860221e-02
3.378000000000e-01,4.378949728551e-01,3.016480157207e-02
3.384000000000e-01,4.233047575642e-01,3.042316356803e-02
3.390000000000e-01,4.086764683505e-01,3.067275966656e-02
3.396000000000e-01,3.940170114489e-01,3.091356909673e-02
3.402000000000e-01,3.793332598957e-01,3.114557522162e-02
3.408000000000e-01,3.646320491047e-01,3.136876551704e-02
3.414000000000e-01,3.499201725052e-01,3.158313154769e-02
3.420000000000e-01,3.352043772468e-01,3.178866894065e-02
3.426000000000e-01,3.204913599744e-01,3.198537735635e-02
3.432000000000e-01,3.057877626752e-01,3.217326045700e-02
3.438000000000e-01,2.911001686029e-01,3.235232587262e-02
3.444000000000e-01,2.764350982810e-01,3.252258516452e-02
3.450000000000e-01,2.617990055879e-01,3.268405378655e-02
3.456000000000e-01,2.471982739278e-01,3.283675104393e-02
3.462000000000e-01,2.326392124894e-01,3.298070004983e-02
3.468000000000e-01,2.181280525945e-01,3.311592767977e-02
3.474000000000e-01,2.036709441411e-01,3.324246452380e-02
3.480000000000e-01,1.892739521402e-01,3.336034483662e-02
3.486000000000e-01,1.749430533524e-01,3.346960648562e-02
3.492000000000e-01,1.606841330226e-01,3.357029089696e-02
3.498000000000e-01,1.465029817184e-01,3.366244299970e-02
3.504000000000e-01,1.324052922712e-01,3.374611116807e-02
3.510000000000e-01,1.183966568239e-01,3.382134716192e-02
3.516000000000e-01,1.044825639856e-01,3.388820606549e-02
3.522000000000e-01,9.066839609609e-02,3.394674622442e-02
3.528000000000e-01,7.695942659946e-02,3.399702918122e-02
3.534000000000e-01,6.336081753098e-02,3.403911960918e-02
3.540000000000e-01,4.987761711598e-02,3.407308524476e-02
3.546000000000e-01,3.651475748311e-02,3.409899681866e-02
3.552000000000e-01,2.327705249243e-02,3.411692798547e-02
3.558000000000e-01,1.016919567936e-02,3.412695525211e-02
3.564000000000e-01,-2.804241685082e-03,3.412915790501e-02
3.570000000000e-01,-1.563881241696e-02,3.412361793625e-02
3.576000000000e-01,-2.833019512477e-02,3.411041996856e-02
3.582000000000e-01,-4.087419579705e-02,3.408965117937e-02
3.588000000000e-01,-5.326674927214e-02,3.406140122391e-02
3.594000000000e-01,-6.550392059001e-02,3.402576215755e-02
3.600000000000e-01,-7.758190622617e-02,3.398282835722e-02
3.606000000000e-01,-8.949703520798e-02,3.393269644230e-02
3.612000000000e-01,-1.012457701135e-01,3.387546519469e-02
3.618000000000e-01,-1.128247079533e-01,3.381123547848e-02
3.624000000000e-01,-1.242305809363e-01,3.374011015902e-02
3.630000000000e-01,-1.354602571188e-01,3.366219402162e-02
3.636000000000e-01,-1.465107409397e-01,3.357759368986e-02
3.642000000000e-01,-1.573791736408e-01,3.348641754363e-02
3.648000000000e-01,-1.680628335739e-01,3.338877563696e-02
3.654000000000e-01,-1.785591363961e-01,3.328477961568e-02
3.660000000000e-01,-1.888656351537e-01,3.317454263501e-02
3.666000000000e-01,-1.989800202572e-01,3.305817927714e-02
3.672000000000e-01,-2.089001193467e-01,3.293580546882e-02
3.678000000000e-01,-2.186238970518e-01,3.280753839911e-02
3.684000000000e-01,-2.281494546451e-01,3.267349643729e-02
3.690000000000e-01,-2.374750295931e-01,3.253379905097e-02
3.696000000000e-01,-2.465989950038e-01,3.238856672459e-02
3.702000000000e-01,-2.555198589755e-01,3.223792087815e-02
3.708000000000e-01,-2.642362638463e-01,3.208198378652e-02
3.714000000000e-01,-2.727469853483e-01,3.192087849909e-02
3.720000000000e-01,-2.810509316664e-01,3.175472876002e-02
3.726000000000e-01,-2.891471424058e-01,3.158365892908e-02
3.732000000000e-01,-2.970347874694e-01,3.140779390313e-02
3.738000000000e-01,-3.047131658469e-01,3.122725903830e-02
3.744000000000e-01,-3.121817043189e-01,3.104218007294e-02
3.750000000000e-01,-3.194399560778e-01,3.085268305130e-02
3.756000000000e-01,-3.264875992678e-01,3.065889424818e-02
3.762000000000e-01,-3.333244354467e-01,3.046094009439e-02
3.768000000000e-01,-3.399503879719e-01,3.025894710318e-02
3.774000000000e-01,-3.463655003131e-01,3.005304179765e-02
3.780000000000e-01,-3.525699342942e-01,2.984335063925e-02
3.786000000000e-01,-3.585639682671e-01,2.962999995726e-02
3.792000000000e-01,-3.643479952206e-01,2.941311587948e-02
3.798000000000e-01,-3.699225208253e-01,2.919282426401e-02
3.804000000000e-01,-3.752881614197e-01,2.896925063222e-02
3.810000000000e-01,-3.804456419377e-01,2.874252010303e-02
3.816000000000e-01,-3.853957937827e-01,2.851275732832e-02
3.822000000000e-01,-3.901395526485e-01,2.828008642976e-02
3.828000000000e-01,-3.946779562921e-01,2.804463093685e-02
3.834000000000e-01,-3.990121422589e-01,2.780651372640e-02
3.840000000000e-01,-4.031433455658e-01,2.756585696331e-02
3.846000000000e-01,-4.070728963419e-01,2.732278204284e-02
3.852000000000e-01,-4.108022174319e-01,2.707740953424e-02
3.858000000000e-01,-4.143328219644e-01,2.682985912582e-02
3.864000000000e-01,-4.176663108864e-01,2.658024957157e-02
3.870000000000e-01,-4.208043704698e-01,2.632869863918e-02
3.876000000000e-01,-4.237487697885e-01,2.607532305960e-02
3.882000000000e-01,-4.265013581735e-01,2.582023847814e-02
3.888000000000e-01,-4.290640626443e-01,2.556355940707e-02
3.894000000000e-01,-4.314388853223e-01,2.530539917981e-02
3.900000000000e-01,-4.336279008279e-01,2.504586990659e-02
3.906000000000e-01,-4.356332536627e-01,2.478508243179e-02
3.912000000000e-01,-4.374571555821e-01,2.452314629280e-02
3.918000000000e-01,-4.391018829583e-01,2.426016968042e-02
3.924000000000e-01,-4.405697741368e-01,2.399625940089e-02
3.930000000000e-01,-4.418632267909e-01,2.373152083954e-02
3.936000000000e-01,-4.429846952729e-01,2.346605792594e-02
3.942000000000e-01,-4.439366879686e-01,2.319997310071e-02
3.948000000000e-01,-4.447217646537e-01,2.293336728390e-02
3.954000000000e-01,-4.453425338574e-01,2.266633984493e-02
3.960000000000e-01,-4.458016502335e-01,2.239898857413e-02
3.966000000000e-01,-4.461018119419e-01,2.213140965585e-02
3.972000000000e-01,-4.462457580432e-01,2.186369764317e-02
3.978000000000e-01,-4.462362659075e-01,2.159594543409e-02
3.984000000000e-01,-4.460761486404e-01,2.132824424933e-02
3.990000000000e-01,-4.457682525274e-01,2.106068361169e-02
3.996000000000e-01,-4.453154544992e-01,2.079335132687e-02
4.002000000000e-01,-4.447206596200e-01,2.052633346584e-02
4.008000000000e-01,-4.439867985998e-01,2.025971434871e-02
4.014000000000e-01,-4.431168253333e-01,1.999357653010e-02
4.020000000000e-01,-4.421137144666e-01,1.972800078595e-02
4.026000000000e-01,-4.409804589940e-01,1.946306610177e-02
4.032000000000e-01,-4.397200678852e-01,1.919884966238e-02
4.038000000000e-01,-4.383355637466e-01,1.893542684299e-02
4.044000000000e-01,-4.368299805158e-01,1.867287120176e-02
4.050000000000e-01,-4.352063611921e-01,1.841125447363e-02
4.056000000000e-01,-4.334677556044e-01,1.815064656561e-02
4.062000000000e-01,-4.316172182172e-01,1.789111555329e-02
4.068000000000e-01,-4.296578059758e-01,1.763272767872e-02
4.074000000000e-01,-4.275925761933e-01,1.737554734961e-02
4.080000000000e-01,-4.254245844780e-01,1.711963713965e-02
4.086000000000e-01,-4.231568827047e-01,1.686505779021e-02
4.092000000000e-01,-4.207925170296e-01,1.661186821314e-02
4.098000000000e-01,-4.183345259496e-01,1.636012549479e-02
4.104000000000e-01,-4.157859384075e-01,1.610988490121e-02
4.110000000000e-01,-4.131497719431e-01,1.586119988440e-02
4.116000000000e-01,-4.104290308922e-01,1.561412208970e-02
4.122000000000e-01,-4.076267046322e-01,1.536870136426e-02
4.128000000000e-01,-4.047457658767e-01,1.512498576652e-02
4.134000000000e-01,-4.017891690188e-01,1.488302157670e-02
4.140000000000e-01,-3.987598485236e-01,1.464285330828e-02
4.146000000000e-01,-3.956607173702e-01,1.440452372045e-02
4.152000000000e-01,-3.924946655443e-01,1.416807383141e-02
4.158000000000e-01,-3.892645585802e-01,1.393354293265e-02
4.164000000000e-01,-3.859732361545e-01,1.370096860402e-02
4.170000000000e-01,-3.826235107294e-01,1.347038672967e-02
4.176000000000e-01,-3.792181662479e-01,1.324183151476e-02
4.182000000000e-01,-3.757599568788e-01,1.301533550295e-02
4.188000000000e-01,-3.722516058140e-01,1.279092959463e-02
4.194000000000e-01,-3.686958041152e-01,1.256864306587e-02
4.200000000000e-01,-3.650952096126e-01,1.234850358802e-02
4.206000000000e-01,-3.614524458538e-01,1.213053724796e-02
4.212000000000e-01,-3.577701011031e-01,1.191476856896e-02
4.218000000000e-01,-3.540507273912e-01,1.170122053218e-02
4.224000000000e-01,-3.502968396149e-01,1.148991459865e-02
4.230000000000e-01,-3.465109146866e-01,1.128087073181e-02
4.236000000000e-01,-3.426953907322e-01,1.107410742056e-02
4.242000000000e-01,-3.388526663396e-01,1.086964170275e-02
4.248000000000e-01,-3.349850998538e-01,1.066748918910e-02
4.254000000000e-01,-3.310950087213e-01,1.046766408758e-02
4.260000000000e-01,-3.271846688808e-01,1.027017922810e-02
4.266000000000e-01,-3.232563142022e-01,1.007504608761e-02
4.272000000000e-01,-3.193121359702e-01,9.882274815479e-03
4.278000000000e-01,-3.153542824151e-01,9.691874259217e-03
4.284000000000e-01,-3.113848582872e-01,9.503851990403e-03
4.290000000000e-01,-3.074059244771e-01,9.318214330914e-03
4.296000000000e-01,-3.034194976776e-01,9.134966379332e-03
4.302000000000e-01,-2.994275500904e-01,8.954112037560e-03
4.308000000000e-01,-2.954320091736e-01,8.775654037590e-03
4.314000000000e-01,-2.914347574310e-01,8.599593968416e-03
4.320000000000e-01,-2.874376322418e-01,8.425932303060e-03
4.326000000000e-01,-2.834424257300e-01,8.254668425688e-03
4.332000000000e-01,-2.794508846721e-01,8.085800658791e-03
4.338000000000e-01,-2.754647104435e-01,7.919326290413e-03
4.344000000000e-01,-2.714855590016e-01,7.755241601398e-03
4.350000000000e-01,-2.675150409045e-01,7.593541892639e-03
4.356000000000e-01,-2.635547213657e-01,7.434221512300e-03
4.362000000000e-01,-2.596061203425e-01,7.277273882997e-03
4.368000000000e-01,-2.556707126580e-01,7.122691528921e-03
4.374000000000e-01,-2.517499281554e-01,6.970466102872e-03
4.380000000000e-01,-2.478451518837e-01,6.820588413191e-03
4.386000000000e-01,-2.439577243137e-01,6.673048450576e-03
4.392000000000e-01,-2.400889415836e-01,6.527835414753e-03
4.398000000000e-01,-2.362400557734e-01,6.384937741000e-03
4.404000000000e-01,-2.324122752060e-01,6.244343126487e-03
4.410000000000e-01,-2.286067647755e-01,6.106038556438e-03
4.416000000000e-01,-2.248246463008e-01,5.970010330080e-03
4.422000000000e-01,-2.210669989040e-01,5.836244086379e-03
4.428000000000e-01,-2.173348594115e-01,5.704724829535e-03
4.434000000000e-01,-2.136292227791e-01,5.575436954237e-03
4.440000000000e-01,-2.099510425372e-01,5.448364270649e-03
4.446000000000e-01,-2.063012312577e-01,5.323490029130e-03
4.452000000000e-01,-2.026806610398e-01,5.200796944661e-03
4.458000000000e-01,-1.990901640155e-01,5.080267220981e-03
4.464000000000e-01,-1.955305328715e-01,4.961882574407e-03
4.470000000000e-01,-1.920025213887e-01,4.845624257347e-03
4.476000000000e-01,-1.885068449977e-01,4.731473081471e-03
4.482000000000e-01,-1.850441813486e-01,4.619409440553e-03
4.488000000000e-01,-1.816151708954e-01,4.509413332969e-03
4.494000000000e-01,-1.782204174925e-01,4.401464383829e-03
4.500000000000e-01,-1.748604890051e-01,4.295541866759e-03
4.506000000000e-01,-1.715359179289e-01,4.191624725309e-03
4.512000000000e-01,-1.682472020216e-01,4.089691593983e-03
4.518000000000e-01,-1.649948049436e-01,3.989720818894e-03
4.524000000000e-01,-1.617791569074e-01,3.891690478024e-03
4.530000000000e-01,-1.586006553345e-01,3.795578401099e-03
4.536000000000e-01,-1.554596655202e-01,3.701362189061e-03
4.542000000000e-01,-1.523565213040e-01,3.609019233150e-03
4.548000000000e-01,-1.492915257461e-01,3.518526733564e-03
4.554000000000e-01,-1.462649518077e-01,3.429861717734e-03
4.560000000000e-01,-1.432770430365e-01,3.343001058170e-03
4.566000000000e-01,-1.403280142546e-01,3.257921489906e-03
4.572000000000e-01,-1.374180522492e-01,3.174599627527e-03
4.578000000000e-01,-1.345473164653e-01,3.093011981785e-03
4.584000000000e-01,-1.317159396994e-01,3.013134975792e-03
4.590000000000e-01,-1.289240287940e-01,2.934944960805e-03
4.596000000000e-01,-1.261716653314e-01,2.858418231587e-03
4.602000000000e-01,-1.234589063278e-01,2.783531041356e-03
4.608000000000e-01,-1.207857849249e-01,2.710259616319e-03
4.614000000000e-01,-1.181523110804e-01,2.638580169785e-03
4.620000000000e-01,-1.155584722559e-01,2.568468915873e-03
4.626000000000e-01,-1.130042341013e-01,2.499902082803e-03
4.632000000000e-01,-1.104895411366e-01,2.432855925777e-03
4.638000000000e-01,-1.080143174286e-01,2.367306739456e-03
4.644000000000e-01,-1.055784672639e-01,2.303230870026e-03
4.650000000000e-01,-1.031818758167e-01,2.240604726872e-03
4.656000000000e-01,-1.008244098105e-01,2.179404793840e-03
4.662000000000e-01,-9.850591817546e-02,2.119607640111e-03
4.668000000000e-01,-9.622623269764e-02,2.061189930688e-03
4.674000000000e-01,-9.398516866311e-02,2.004128436480e-03
4.680000000000e-01,-9.178252549417e-02,1.948400044017e-03
4.686000000000e-01,-8.961808737854e-02,1.893981764779e-03
4.692000000000e-01,-8.749162389075e-02,1.840850744144e-03
4.698000000000e-01,-8.540289060550e-02,1.788984269980e-03
4.704000000000e-01,-8.335162970270e-02,1.738359780856e-03
4.710000000000e-01,-8.133757056396e-02,1.688954873902e-03
4.716000000000e-01,-7.936043036017e-02,1.640747312314e-03
4.722000000000e-01,-7.741991462994e-02,1.593715032502e-03
4.728000000000e-01,-7.551571784881e-02,1.547836150899e-03
4.734000000000e-01,-7.364752398881e-02,1.503088970433e-03
4.740000000000e-01,-7.181500706832e-02,1.459451986661e-03
4.746000000000e-01,-7.001783169203e-02,1.416903893583e-03
4.752000000000e-01,-6.825565358077e-02,1.375423589122e-03
4.758000000000e-01,-6.652812009117e-02,1.334990180309e-03
4.764000000000e-01,-6.483487072487e-02,1.295582988139e-03
4.770000000000e-01,-6.317553762737e-02,1.257181552140e-03
4.776000000000e-01,-6.154974607615e-02,1.219765634634e-03
4.782000000000e-01,-5.995711495827e-02,1.183315224722e-03
4.788000000000e-01,-5.839725723709e-02,1.147810541969e-03
4.794000000000e-01,-5.686978040826e-02,1.113232039826e-03
4.800000000000e-01,-5.537428694480e-02,1.079560408775e-03
4.806000000000e-01,-5.391037473135e-02,1.046776579214e-03
4.812000000000e-01,-5.247763748739e-02,1.014861724079e-03
4.818000000000e-01,-5.107566517965e-02,9.837972612196e-04
4.824000000000e-01,-4.970404442347e-02,9.535648555330e-04
4.830000000000e-01,-4.836235887331e-02,9.241464208531e-04
4.836000000000e-01,-4.705018960234e-02,8.955241216145e-04
4.842000000000e-01,-4.576711547110e-02,8.676803742899e-04
4.848000000000e-01,-4.451271348540e-02,8.405978486100e-04
4.854000000000e-01,-4.328655914341e-02,8.142594685709e-04
4.860000000000e-01,-4.208822677197e-02,7.886484132382e-04
4.866000000000e-01,-4.091728985233e-02,7.637481173507e-04
4.872000000000e-01,-3.977332133525e-02,7.395422717333e-04
4.878000000000e-01,-3.865589394559e-02,7.160148235233e-04
4.884000000000e-01,-3.756458047657e-02,6.931499762169e-04
4.890000000000e-01,-3.649895407362e-02,6.709321895424e-04
4.896000000000e-01,-3.545858850814e-02,6.493461791670e-04
4.902000000000e-01,-3.444305844106e-02,6.283769162406e-04
4.908000000000e-01,-3.345193967652e-02,6.080096267864e-04
4.914000000000e-01,-3.248480940565e-02,5.882297909409e-04
4.920000000000e-01,-3.154124644068e-02,5.690231420508e-04
4.926000000000e-01,-3.062083143943e-02,5.503756656331e-04
4.932000000000e-01,-2.972314712039e-02,5.322735982021e-04
4.938000000000e-01,-2.884777846849e-02,5.147034259716e-04
4.944000000000e-01,-2.799431293170e-02,4.976518834346e-04
4.950000000000e-01,-2.716234060872e-02,4.811059518297e-04
4.956000000000e-01,-2.635145442776e-02,4.650528574958e-04
4.962000000000e-01,-2.556125031663e-02,4.494800701235e-04
4.968000000000e-01,-2.479132736439e-02,4.343753009061e-04
4.974000000000e-01,-2.404128797458e-02,4.197265005968e-04
4.980000000000e-01,-2.331073801032e-02,4.055218574755e-04
4.986000000000e-01,-2.259928693133e-02,3.917497952322e-04
4.992000000000e-01,-2.190654792322e-02,3.783989707694e-04
4.998000000000e-01,-2.123213801898e-02,3.654582719300e-04
5.004000000000e-01,-2.057567821304e-02,3.529168151541e-04
5.010000000000e-01,-1.993679356808e-02,3.407639430699e-04
5.016000000000e-01,-1.931511331453e-02,3.289892220225e-04
5.022000000000e-01,-1.871027094329e-02,3.175824395450e-04
5.028000000000e-01,-1.812190429150e-02,3.065336017762e-04
5.034000000000e-01,-1.754965562183e-02,2.958329308288e-04
5.040000000000e-01,-1.699317169525e-02,2.854708621118e-04
5.046000000000e-01,-1.645210383757e-02,2.754380416115e-04
5.052000000000e-01,-1.592610799992e-02,2.657253231339e-04
5.058000000000e-01,-1.541484481331e-02,2.563237655129e-04
5.064000000000e-01,-1.491797963742e-02,2.472246297876e-04
5.070000000000e-01,-1.443518260396e-02,2.384193763516e-04
5.076000000000e-01,-1.396612865450e-02,2.298996620783e-04
5.082000000000e-01,-1.351049757318e-02,2.216573374250e-04
5.088000000000e-01,-1.306797401438e-02,2.136844435186e-04
5.094000000000e-01,-1.263824752551e-02,2.059732092266e-04
5.100000000000e-01,-1.222101256507e-02,1.985160482152e-04
5.106000000000e-01,-1.181596851624e-02,1.913055559990e-04
5.112000000000e-01,-1.142281969605e-02,1.843345069829e-04
5.118000000000e-01,-1.104127536036e-02,1.775958514998e-04
5.124000000000e-01,-1.067104970477e-02,1.710827128474e-04
5.130000000000e-01,-1.031186186172e-02,1.647883843245e-04
5.136000000000e-01,-9.963435893708e-03,1.587063262711e-04
5.142000000000e-01,-9.625500783109e-03,1.528301631132e-04
5.148000000000e-01,-9.297790418400e-03,1.471536804148e-04
5.154000000000e-01,-8.980043577202e-03,1.416708219389e-04
5.160000000000e-01,-8.672003906149e-03,1.363756867204e-04
5.166000000000e-01,-8.373419897767e-03,1.312625261511e-04
5.172000000000e-01,-8.084044864502e-03,1.263257410800e-04
5.178000000000e-01,-7.803636910030e-03,1.215598789297e-04
5.184000000000e-01,-7.531958897983e-03,1.169596308310e-04
5.190000000000e-01,-7.268778418228e-03,1.125198287769e-04
5.196000000000e-01,-7.013867750824e-03,1.082354427977e-04
5.202000000000e-01,-6.767003827781e-03,1.041015781578e-04
5.208000000000e-01,-6.527968192755e-03,1.001134725772e-04
5.214000000000e-01,-6.296546958781e-03,9.626649347648e-05
5.220000000000e-01,-6.072530764178e-03,9.255613524866e-05
5.226000000000e-01,-5.855714726735e-03,8.897801655758e-05
5.232000000000e-01,-5.645898396284e-03,8.552787766440e-05
5.238000000000e-01,-5.442885705776e-03,8.220157778294e-05
5.244000000000e-01,-5.246484920959e-03,7.899509246487e-05
5.250000000000e-01,-5.056508588770e-03,7.590451101545e-05
5.256000000000e-01,-4.872773484526e-03,7.292603394059e-05
5.262000000000e-01,-4.695100558027e-03,7.005597042594e-05
5.268000000000e-01,-4.523314878649e-03,6.729073584863e-05
5.274000000000e-01,-4.357245579531e-03,6.462684932222e-05
5.280000000000e-01,-4.196725800937e-03,6.206093127542e-05
5.286000000000e-01,-4.041592632877e-03,5.958970106494e-05
5.292000000000e-01,-3.891687057073e-03,5.720997462307e-05
5.298000000000e-01,-3.746853888349e-03,5.491866214019e-05
5.304000000000e-01,-3.606941715518e-03,5.271276578263e-05
5.310000000000e-01,-3.471802841845e-03,5.058937744610e-05
5.316000000000e-01,-3.341293225152e-03,4.854567654499e-05
5.322000000000e-01,-3.215272417636e-03,4.657892783765e-05
5.328000000000e-01,-3.093603505469e-03,4.468647928791e-05
5.334000000000e-01,-2.976153048235e-03,4.286575996285e-05
5.340000000000e-01,-2.862791018276e-03,4.111427796692e-05
