t,ricker,antiderivative
2.640000000000e-01,9.095074347547e-01,1.357332202186e-02
2.646000000000e-01,9.018059840842e-01,1.411673045012e-02
2.652000000000e-01,8.938186504455e-01,1.465543202516e-02
2.658000000000e-01,8.855498670810e-01,1.518925653973e-02
2.664000000000e-01,8.770042142396e-01,1.571803649080e-02
2.670000000000e-01,8.681864156265e-01,1.624160716673e-02
2.676000000000e-01,8.591013347483e-01,1.675980673220e-02
2.682000000000e-01,8.497539711598e-01,1.727247631100e-02
2.688000000000e-01,8.401494566135e-01,1.777946006654e-02
2.694000000000e-01,8.302930511176e-01,1.828060527992e-02
2.700000000000e-01,8.201901389056e-01,1.877576242574e-02
2.706000000000e-01,8.098462243214e-01,1.926478524536e-02
2.712000000000e-01,7.992669276244e-01,1.974753081776e-02
2.718000000000e-01,7.884579807177e-01,2.022385962775e-02
2.724000000000e-01,7.774252228052e-01,2.069363563173e-02
2.730000000000e-01,7.661745959801e-01,2.115672632068e-02
2.736000000000e-01,7.547121407504e-01,2.161300278060e-02
2.742000000000e-01,7.430439915051e-01,2.206233975018e-02
2.748000000000e-01,7.311763719251e-01,2.250461567578e-02
2.754000000000e-01,7.191155903446e-01,2.293971276356e-02
2.760000000000e-01,7.068680350652e-01,2.336751702895e-02
2.766000000000e-01,6.944401696302e-01,2.378791834314e-02
2.772000000000e-01,6.818385280602e-01,2.420081047684e-02
2.778000000000e-01,6.690697100569e-01,2.460609114112e-02
2.784000000000e-01,6.561403761794e-01,2.500366202536e-02
2.790000000000e-01,6.430572429959e-01,2.539342883233e-02
2.796000000000e-01,6.298270782171e-01,2.577530131033e-02
2.802000000000e-01,6.164566958150e-01,2.614919328239e-02
2.808000000000e-01,6.029529511319e-01,2.651502267261e-02
2.814000000000e-01,5.893227359837e-01,2.687271152945e-02
2.820000000000e-01,5.755729737617e-01,2.722218604619e-02
2.826000000000e-01,5.617106145395e-01,2.756337657841e-02
2.832000000000e-01,5.477426301855e-01,2.789621765850e-02
2.838000000000e-01,5.336760094897e-01,2.822064800729e-02
2.844000000000e-01,5.195177533056e-01,2.853661054274e-02
2.850000000000e-01,5.052748697139e-01,2.884405238576e-02
2.856000000000e-01,4.909543692110e-01,2.914292486303e-02
2.862000000000e-01,4.765632599269e-01,2.943318350710e-02
2.868000000000e-01,4.621085428765e-01,2.971478805347e-02
2.874000000000e-01,4.475972072485e-01,2.998770243495e-02
2.880000000000e-01,4.330362257361e-01,3.025189477313e-02
2.886000000000e-01,4.184325499128e-01,3.050733736714e-02
2.892000000000e-01,4.037931056580e-01,3.075400667954e-02
2.898000000000e-01,3.891247886360e-01,3.099188331961e-02
2.904000000000e-01,3.744344598306e-01,3.122095202381e-02
2.910000000000e-01,3.597289411423e-01,3.144120163372e-02
2.916000000000e-01,3.450150110477e-01,3.165262507122e-02
2.922000000000e-01,3.302994003274e-01,3.185521931120e-02
2.928000000000e-01,3.155887878648e-01,3.204898535164e-02
2.934000000000e-01,3.008897965182e-01,3.223392818126e-02
2.940000000000e-01,2.862089890715e-01,3.241005674467e-02
2.946000000000e-01,2.715528642638e-01,3.257738390512e-02
2.952000000000e-01,2.569278529035e-01,3.273592640495e-02
2.958000000000e-01,2.423403140673e-01,3.288570482362e-02
2.964000000000e-01,2.277965313896e-01,3.302674353359e-02
2.970000000000e-01,2.133027094416e-01,3.315907065398e-02
2.976000000000e-01,1.988649702053e-01,3.328271800204e-02
2.982000000000e-01,1.844893496440e-01,3.339772104256e-02
2.988000000000e-01,1.701817943708e-01,3.350411883528e-02
2.994000000000e-01,1.559481584177e-01,3.360195398030e-02
3.000000000000e-01,1.417942001083e-01,3.369127256157e-02
3.006000000000e-01,1.277255790337e-01,3.377212408856e-02
3.012000000000e-01,1.137478531366e-01,3.384456143614e-02
3.018000000000e-01,9.986647590146e-02,3.390864078277e-02
3.024000000000e-01,8.608679365566e-02,3.396442154696e-02
3.030000000000e-01,7.241404298088e-02,3.401196632222e-02
3.036000000000e-01,5.885334823685e-02,3.405134081048e-02
3.042000000000e-01,4.540971919844e-02,3.408261375402e-02
3.048000000000e-01,3.208804880706e-02,3.410585686604e-02
3.054000000000e-01,1.889311103728e-02,3.412114475992e-02
3.060000000000e-01,5.829558879457e-03,3.412855487723e-02
3.066000000000e-01,-7.098077561001e-03,3.412816741455e-02
3.072000000000e-01,-1.988539284730e-02,3.412006524923e-02
3.078000000000e-01,-3.252810787736e-02,3.410433386404e-02
3.084000000000e-01,-4.502207143218e-02,3.408106127093e-02
3.090000000000e-01,-5.736326160626e-02,3.405033793387e-02
3.096000000000e-01,-6.954778712012e-02,3.401225669082e-02
3.102000000000e-01,-8.157188851502e-02,3.396691267503e-02
3.108000000000e-01,-9.343193922999e-02,3.391440323563e-02
3.114000000000e-01,-1.051244465617e-01,3.385482785753e-02
3.120000000000e-01,-1.166460525076e-01,3.378828808093e-02
3.126000000000e-01,-1.279935344924e-01,3.371488742022e-02
3.132000000000e-01,-1.391638059797e-01,3.363473128255e-02
3.138000000000e-01,-1.501539169682e-01,3.354792688606e-02
3.144000000000e-01,-1.609610543744e-01,3.345458317782e-02
3.150000000000e-01,-1.715825423024e-01,3.335481075162e-02
3.156000000000e-01,-1.820158422018e-01,3.324872176558e-02
3.162000000000e-01,-1.922585529153e-01,3.313642985973e-02
3.168000000000e-01,-2.023084106165e-01,3.301805007360e-02
3.174000000000e-01,-2.121632886409e-01,3.289369876384e-02
3.180000000000e-01,-2.218211972092e-01,3.276349352203e-02
3.186000000000e-01,-2.312802830472e-01,3.262755309264e-02
3.192000000000e-01,-2.405388289013e-01,3.248599729128e-02
3.198000000000e-01,-2.495952529537e-01,3.233894692322e-02
3.204000000000e-01,-2.584481081374e-01,3.218652370240e-02
3.210000000000e-01,-2.670960813539e-01,3.202885017074e-02
3.216000000000e-01,-2.755379925954e-01,3.186604961805e-02
3.222000000000e-01,-2.837727939727e-01,3.169824600247e-02
3.228000000000e-01,-2.917995686528e-01,3.152556387149e-02
3.234000000000e-01,-2.996175297063e-01,3.134812828367e-02
3.240000000000e-01,-3.072260188679e-01,3.116606473107e-02
3.246000000000e-01,-3.146245052129e-01,3.097949906243e-02
3.252000000000e-01,-3.218125837503e-01,3.078855740720e-02
3.258000000000e-01,-3.287899739371e-01,3.059336610042e-02
3.264000000000e-01,-3.355565181137e-01,3.039405160849e-02
3.270000000000e-01,-3.421121798661e-01,3.019074045596e-02
3.276000000000e-01,-3.484570423142e-01,2.998355915330e-02
3.282000000000e-01,-3.545913063306e-01,2.977263412565e-02
3.288000000000e-01,-3.605152886930e-01,2.955809164279e-02
3.294000000000e-01,-3.662294201708e-01,2.934005775014e-02
3.300000000000e-01,-3.717342435508e-01,2.911865820094e-02
3.306000000000e-01,-3.770304116028e-01,2.889401838966e-02
3.312000000000e-01,-3.821186849895e-01,2.866626328665e-02
3.318000000000e-01,-3.869999301224e-01,2.843551737402e-02
3.324000000000e-01,-3.916751169661e-01,2.820190458284e-02
3.330000000000e-01,-3.961453167953e-01,2.796554823172e-02
3.336000000000e-01,-4.004116999056e-01,2.772657096667e-02
3.342000000000e-01,-4.044755332818e-01,2.748509470241e-02
3.348000000000e-01,-4.083381782265e-01,2.724124056503e-02
3.354000000000e-01,-4.120010879509e-01,2.699512883618e-02
3.360000000000e-01,-4.154658051318e-01,2.674687889858e-02
3.366000000000e-01,-4.187339594362e-01,2.649660918316e-02
3.372000000000e-01,-4.218072650183e-01,2.624443711755e-02
3.378000000000e-01,-4.246875179885e-01,2.599047907619e-02
3.384000000000e-01,-4.273765938600e-01,2.573485033189e-02
3.390000000000e-01,-4.298764449747e-01,2.547766500900e-02
3.396000000000e-01,-4.321890979103e-01,2.521903603804e-02
3.402000000000e-01,-4.343166508722e-01,2.495907511196e-02
3.408000000000e-01,-4.362612710727e-01,2.469789264399e-02
3.414000000000e-01,-4.380251920993e-01,2.443559772694e-02
3.420000000000e-01,-4.396107112759e-01,2.417229809424e-02
3.426000000000e-01,-4.410201870180e-01,2.390810008248e-02
3.432000000000e-01,-4.422560361862e-01,2.364310859551e-02
3.438000000000e-01,-4.433207314378e-01,2.337742707020e-02
3.444000000000e-01,-4.442167985820e-01,2.311115744374e-02
3.450000000000e-01,-4.449468139383e-01,2.284440012257e-02
3.456000000000e-01,-4.455134017024e-01,2.257725395284e-02
3.462000000000e-01,-4.459192313204e-01,2.230981619245e-02
3.468000000000e-01,-4.461670148747e-01,2.204218248473e-02
3.474000000000e-01,-4.462595044829e-01,2.177444683363e-02
3.480000000000e-01,-4.461994897119e-01,2.150670158046e-02
3.486000000000e-01,-4.459897950102e-01,2.123903738218e-02
3.492000000000e-01,-4.456332771591e-01,2.097154319128e-02
3.498000000000e-01,-4.451328227449e-01,2.070430623709e-02
3.504000000000e-01,-4.444913456556e-01,2.043741200868e-02
3.510000000000e-01,-4.437117846016e-01,2.017094423924e-02
3.516000000000e-01,-4.427971006635e-01,1.990498489187e-02
3.522000000000e-01,-4.417502748692e-01,1.963961414693e-02
3.528000000000e-01,-4.405743057999e-01,1.937491039078e-02
3.534000000000e-01,-4.392722072295e-01,1.911095020596e-02
3.540000000000e-01,-4.378470057955e-01,1.884780836275e-02
3.546000000000e-01,-4.363017387065e-01,1.858555781219e-02
3.552000000000e-01,-4.346394514846e-01,1.832426968037e-02
3.558000000000e-01,-4.328631957456e-01,1.806401326414e-02
3.564000000000e-01,-4.309760270185e-01,1.780485602809e-02
3.570000000000e-01,-4.289810026039e-01,1.754686360285e-02
3.576000000000e-01,-4.268811794748e-01,1.729009978469e-02
3.582000000000e-01,-4.246796122182e-01,1.703462653628e-02
3.588000000000e-01,-4.223793510213e-01,1.678050398877e-02
3.594000000000e-01,-4.199834397004e-01,1.652779044502e-02
3.600000000000e-01,-4.174949137760e-01,1.627654238398e-02
3.606000000000e-01,-4.149167985931e-01,1.602681446626e-02
3.612000000000e-01,-4.122521074878e-01,1.577865954077e-02
3.618000000000e-01,-4.095038400025e-01,1.553212865245e-02
3.624000000000e-01,-4.066749801469e-01,1.528727105112e-02
3.630000000000e-01,-4.037684947095e-01,1.504413420126e-02
3.636000000000e-01,-4.007873316169e-01,1.480276379286e-02
3.642000000000e-01,-3.977344183429e-01,1.456320375321e-02
3.648000000000e-01,-3.946126603671e-01,1.432549625964e-02
3.654000000000e-01,-3.914249396842e-01,1.408968175315e-02
3.660000000000e-01,-3.881741133632e-01,1.385579895297e-02
3.666000000000e-01,-3.848630121572e-01,1.362388487190e-02
3.672000000000e-01,-3.814944391646e-01,1.339397483254e-02
3.678000000000e-01,-3.780711685406e-01,1.316610248423e-02
3.684000000000e-01,-3.745959442596e-01,1.294029982082e-02
3.690000000000e-01,-3.710714789287e-01,1.271659719911e-02
3.696000000000e-01,-3.675004526527e-01,1.249502335807e-02
3.702000000000e-01,-3.638855119484e-01,1.227560543859e-02
3.708000000000e-01,-3.602292687109e-01,1.205836900400e-02
3.714000000000e-01,-3.565342992299e-01,1.184333806114e-02
3.720000000000e-01,-3.528031432557e-01,1.163053508197e-02
3.726000000000e-01,-3.490383031156e-01,1.141998102581e-02
3.732000000000e-01,-3.452422428798e-01,1.121169536199e-02
3.738000000000e-01,-3.414173875762e-01,1.100569609310e-02
3.744000000000e-01,-3.375661224542e-01,1.080199977859e-02
3.750000000000e-01,-3.336907922965e-01,1.060062155889e-02
3.756000000000e-01,-3.297937007789e-01,1.040157517983e-02
3.762000000000e-01,-3.258771098774e-01,1.020487301755e-02
3.768000000000e-01,-3.219432393218e-01,1.001052610363e-02
3.774000000000e-01,-3.179942660954e-01,9.818544150610e-03
3.780000000000e-01,-3.140323239800e-01,9.628935577798e-03
3.786000000000e-01,-3.100595031464e-01,9.441707537284e-03
3.792000000000e-01,-3.060778497875e-01,9.256865940232e-03
3.798000000000e-01,-3.020893657967e-01,9.074415483368e-03
3.804000000000e-01,-2.980960084870e-01,8.894359675641e-03
3.810000000000e-01,-2.940996903531e-01,8.716700865048e-03
3.816000000000e-01,-2.901022788743e-01,8.541440265585e-03
3.822000000000e-01,-2.861055963572e-01,8.368577984305e-03
3.828000000000e-01,-2.821114198183e-01,8.198113048459e-03
3.834000000000e-01,-2.781214809047e-01,8.030043432695e-03
3.840000000000e-01,-2.741374658524e-01,7.864366086298e-03
3.846000000000e-01,-2.701610154819e-01,7.701076960433e-03
3.852000000000e-01,-2.661937252286e-01,7.540171035394e-03
3.858000000000e-01,-2.622371452092e-01,7.381642347811e-03
3.864000000000e-01,-2.582927803210e-01,7.225484017816e-03
3.870000000000e-01,-2.543620903752e-01,7.071688276138e-03
3.876000000000e-01,-2.504464902614e-01,6.920246491101e-03
3.882000000000e-01,-2.465473501437e-01,6.771149195528e-03
3.888000000000e-01,-2.426659956866e-01,6.624386113502e-03
3.894000000000e-01,-2.388037083105e-01,6.479946186995e-03
3.900000000000e-01,-2.349617254747e-01,6.337817602330e-03
3.906000000000e-01,-2.311412409882e-01,6.197987816466e-03
3.912000000000e-01,-2.273434053463e-01,6.060443583089e-03
3.918000000000e-01,-2.235693260923e-01,5.925170978490e-03
3.924000000000e-01,-2.198200682039e-01,5.792155427224e-03
3.930000000000e-01,-2.160966545026e-01,5.661381727529e-03
3.936000000000e-01,-2.124000660850e-01,5.532834076489e-03
3.942000000000e-01,-2.087312427758e-01,5.406496094934e-03
3.948000000000e-01,-2.050910836012e-01,5.282350852062e-03
3.954000000000e-01,-2.014804472809e-01,5.160380889776e-03
3.960000000000e-01,-1.979001527396e-01,5.040568246708e-03
3.966000000000e-01,-1.943509796346e-01,4.922894481943e-03
3.972000000000e-01,-1.908336689010e-01,4.807340698417e-03
3.978000000000e-01,-1.873489233119e-01,4.693887565982e-03
3.984000000000e-01,-1.838974080530e-01,4.582515344130e-03
3.990000000000e-01,-1.804797513115e-01,4.473203904373e-03
3.996000000000e-01,-1.770965448772e-01,4.365932752257e-03
4.002000000000e-01,-1.737483447558e-01,4.260681049023e-03
4.008000000000e-01,-1.704356717933e-01,4.157427632888e-03
4.014000000000e-01,-1.671590123098e-01,4.056151039949e-03
4.020000000000e-01,-1.639188187439e-01,3.956829524711e-03
4.026000000000e-01,-1.607155103044e-01,3.859441080214e-03
4.032000000000e-01,-1.575494736298e-01,3.763963457780e-03
4.038000000000e-01,-1.544210634556e-01,3.670374186350e-03
4.044000000000e-01,-1.513306032859e-01,3.578650591429e-03
4.050000000000e-01,-1.482783860721e-01,3.488769813617e-03
4.056000000000e-01,-1.452646748947e-01,3.400708826740e-03
4.062000000000e-01,-1.422897036495e-01,3.314444455567e-03
4.068000000000e-01,-1.393536777368e-01,3.229953393109e-03
4.074000000000e-01,-1.364567747527e-01,3.147212217516e-03
4.080000000000e-01,-1.335991451822e-01,3.066197408547e-03
4.086000000000e-01,-1.307809130935e-01,2.986885363630e-03
4.092000000000e-01,-1.280021768317e-01,2.909252413503e-03
4.098000000000e-01,-1.252630097136e-01,2.833274837441e-03
4.104000000000e-01,-1.225634607202e-01,2.758928878064e-03
4.110000000000e-01,-1.199035551887e-01,2.686190755731e-03
4.116000000000e-01,-1.172832955019e-01,2.615036682520e-03
4.122000000000e-01,-1.147026617748e-01,2.545442875793e-03
4.128000000000e-01,-1.121616125385e-01,2.477385571353e-03
4.134000000000e-01,-1.096600854203e-01,2.410841036188e-03
4.140000000000e-01,-1.071979978191e-01,2.345785580815e-03
4.146000000000e-01,-1.047752475767e-01,2.282195571208e-03
4.152000000000e-01,-1.023917136438e-01,2.220047440339e-03
4.158000000000e-01,-1.000472567402e-01,2.159317699312e-03
4.164000000000e-01,-9.774172000925e-02,2.099982948104e-03
4.170000000000e-01,-9.547492966605e-02,2.042019885915e-03
4.176000000000e-01,-9.324669563832e-02,1.985405321137e-03
4.182000000000e-01,-9.105681220065e-02,1.930116180931e-03
4.188000000000e-01,-8.890505860102e-02,1.876129520432e-03
4.194000000000e-01,-8.679119967962e-02,1.823422531582e-03
4.200000000000e-01,-8.471498647939e-02,1.771972551585e-03
4.206000000000e-01,-8.267615684833e-02,1.721757071009e-03
4.212000000000e-01,-8.067443603294e-02,1.672753741523e-03
4.218000000000e-01,-7.870953726288e-02,1.624940383284e-03
4.224000000000e-01,-7.678116232629e-02,1.578294991969e-03
4.230000000000e-01,-7.488900213585e-02,1.532795745474e-03
4.236000000000e-01,-7.303273728509e-02,1.488421010273e-03
4.242000000000e-01,-7.121203859499e-02,1.445149347439e-03
4.248000000000e-01,-6.942656765059e-02,1.402959518352e-03
4.254000000000e-01,-6.767597732743e-02,1.361830490079e-03
4.260000000000e-01,-6.595991230773e-02,1.321741440447e-03
4.266000000000e-01,-6.427800958619e-02,1.282671762802e-03
4.272000000000e-01,-6.262989896525e-02,1.244601070478e-03
4.278000000000e-01,-6.101520353972e-02,1.207509200963e-03
4.284000000000e-01,-5.943354017077e-02,1.171376219781e-03
4.290000000000e-01,-5.788451994905e-02,1.136182424093e-03
4.296000000000e-01,-5.636774864709e-02,1.101908346026e-03
4.302000000000e-01,-5.488282716074e-02,1.068534755724e-03
4.308000000000e-01,-5.342935193977e-02,1.036042664153e-03
4.314000000000e-01,-5.200691540746e-02,1.004413325635e-03
4.320000000000e-01,-5.061510636935e-02,9.736282401436e-04
4.326000000000e-01,-4.925351041097e-02,9.436691553565e-04
4.332000000000e-01,-4.792171028471e-02,9.145180684676e-04
4.338000000000e-01,-4.661928628577e-02,8.861572277755e-04
4.344000000000e-01,-4.534581661722e-02,8.585691340471e-04
4.350000000000e-01,-4.410087774429e-02,8.317365416664e-04
4.356000000000e-01,-4.288404473786e-02,8.056424595735e-04
4.362000000000e-01,-4.169489160724e-02,7.802701520009e-04
4.368000000000e-01,-4.053299162236e-02,7.556031390129e-04
4.374000000000e-01,-3.939791762535e-02,7.316251968556e-04
4.380000000000e-01,-3.828924233167e-02,7.083203581229e-04
4.386000000000e-01,-3.720653862091e-02,6.856729117440e-04
4.392000000000e-01,-3.614937981726e-02,6.636674028011e-04
4.398000000000e-01,-3.511733995981e-02,6.422886321806e-04
4.404000000000e-01,-3.410999406287e-02,6.215216560654e-04
4.410000000000e-01,-3.312691836632e-02,6.013517852748e-04
4.416000000000e-01,-3.216769057612e-02,5.817645844559e-04
4.422000000000e-01,-3.123189009521e-02,5.627458711344e-04
4.428000000000e-01,-3.031909824486e-02,5.442817146297e-04
4.434000000000e-01,-2.942889847665e-02,5.263584348397e-04
4.440000000000e-01,-2.856087657510e-02,5.089626009013e-04
4.446000000000e-01,-2.771462085137e-02,4.920810297321e-04
4.452000000000e-01,-2.688972232789e-02,4.757007844588e-04
4.458000000000e-01,-2.608577491425e-02,4.598091727371e-04
4.464000000000e-01,-2.530237557447e-02,4.443937449684e-04
4.470000000000e-01,-2.453912448582e-02,4.294422924199e-04
4.476000000000e-01,-2.379562518932e-02,4.149428452504e-04
4.482000000000e-01,-2.307148473210e-02,4.008836704491e-04
4.488000000000e-01,-2.236631380189e-02,3.872532696916e-04
4.494000000000e-01,-2.167972685360e-02,3.740403771164e-04
4.500000000000e-01,-2.101134222842e-02,3.612339570293e-04
4.506000000000e-01,-2.036078226534e-02,3.488232015372e-04
4.512000000000e-01,-1.972767340558e-02,3.367975281182e-04
4.518000000000e-01,-1.911164628978e-02,3.251465771303e-04
4.524000000000e-01,-1.851233584836e-02,3.138602092648e-04
4.530000000000e-01,-1.792938138517e-02,3.029285029463e-04
4.536000000000e-01,-1.736242665453e-02,2.923417516862e-04
4.542000000000e-01,-1.681111993193e-02,2.820904613899e-04
4.548000000000e-01,-1.627511407855e-02,2.721653476250e-04
4.554000000000e-01,-1.575406659968e-02,2.625573328520e-04
4.560000000000e-01,-1.524763969741e-02,2.532575436217e-04
4.566000000000e-01,-1.475550031757e-02,2.442573077426e-04
4.572000000000e-01,-1.427732019120e-02,2.355481514221e-04
4.578000000000e-01,-1.381277587067e-02,2.271217963843e-04
4.584000000000e-01,-1.336154876072e-02,2.189701569677e-04
4.590000000000e-01,-1.292332514443e-02,2.110853372054e-04
4.596000000000e-01,-1.249779620447e-02,2.034596278919e-04
4.602000000000e-01,-1.208465803960e-02,1.960855036379e-04
4.608000000000e-01,-1.168361167682e-02,1.889556199168e-04
4.614000000000e-01,-1.129436307908e-02,1.820628101056e-04
4.620000000000e-01,-1.091662314891e-02,1.754000825214e-04
4.626000000000e-01,-1.055010772804e-02,1.689606174579e-04
4.632000000000e-01,-1.019453759319e-02,1.627377642234e-04
4.638000000000e-01,-9.849638448128e-03,1.567250381809e-04
4.644000000000e-01,-9.515140912286e-03,1.509161177964e-04
4.650000000000e-01,-9.190780505901e-03,1.453048416929e-04
4.656000000000e-01,-8.876297631985e-03,1.398852057153e-04
4.662000000000e-01,-8.571437555182e-03,1.346513600073e-04
4.668000000000e-01,-8.275950377681e-03,1.295976061013e-04
4.674000000000e-01,-7.989591012323e-03,1.247183940235e-04
4.680000000000e-01,-7.712119153033e-03,1.200083194169e-04
4.686000000000e-01,-7.443299242721e-03,1.154621206815e-04
4.692000000000e-01,-7.182900438765e-03,1.110746761356e-04
4.698000000000e-01,-6.930696576229e-03,1.068410011977e-04
4.704000000000e-01,-6.686466128916e-03,1.027562455917e-04
4.710000000000e-01,-6.449992168397e-03,9.881569057596e-05
4.716000000000e-01,-6.221062321122e-03,9.501474619705e-05
4.722000000000e-01,-5.999468723739e-03,9.134894857040e-05
4.728000000000e-01,-5.785007976730e-03,8.781395718793e-05
4.734000000000e-01,-5.577481096474e-03,8.440555225408e-05
4.740000000000e-01,-5.376693465845e-03,8.111963205101e-05
4.746000000000e-01,-5.182454783449e-03,7.795221033385e-05
4.752000000000e-01,-4.994579011607e-03,7.489941375683e-05
4.758000000000e-01,-4.812884323170e-03,7.195747933095e-05
4.764000000000e-01,-4.637193047278e-03,6.912275191386e-05
4.770000000000e-01,-4.467331614138e-03,6.639168173263e-05
4.776000000000e-01,-4.303130498929e-03,6.376082193989e-05
4.782000000000e-01,-4.144424164906e-03,6.122682620388e-05
4.788000000000e-01,-3.991051005795e-03,5.878644633284e-05
4.794000000000e-01,-3.842853287558e-03,5.643652993418e-05
4.800000000000e-01,-3.699677089605e-03,5.417401810874e-05
4.806000000000e-01,-3.561372245534e-03,5.199594318050e-05
4.812000000000e-01,-3.427792283467e-03,4.989942646193e-05
4.818000000000e-01,-3.298794366049e-03,4.788167605524e-05
4.824000000000e-01,-3.174239230190e-03,4.593998468978e-05
4.830000000000e-01,-3.053991126600e-03,4.407172759558e-05
4.836000000000e-01,-2.937917759193e-03,4.227436041324e-05
4.842000000000e-01,-2.825890224406e-03,4.054541714024e-05
4.848000000000e-01,-2.717782950503e-03,3.888250811359e-05
4.854000000000e-01,-2.613473636915e-03,3.728331802897e-05
4.860000000000e-01,-2.512843193660e-03,3.574560399622e-05
4.866000000000e-01,-2.415775680904e-03,3.426719363108e-05
4.872000000000e-01,-2.322158248712e-03,3.284598318322e-05
4.878000000000e-01,-2.231881077019e-03,3.147993570033e-05
4.884000000000e-01,-2.144837315883e-03,3.016707922809e-05
4.890000000000e-01,-2.060923026050e-03,2.890550504602e-05
4.896000000000e-01,-1.980037119871e-03,2.769336593872e-05
4.902000000000e-01,-1.902081302614e-03,2.652887450262e-05
4.908000000000e-01,-1.826960014198e-03,2.541030148766e-05
4.914000000000e-01,-1.754580371387e-03,2.433597417392e-05
4.920000000000e-01,-1.684852110472e-03,2.330427478270e-05
4.926000000000e-01,-1.617687530477e-03,2.231363892188e-05
4.932000000000e-01,-1.553001436903e-03,2.136255406519e-05
4.938000000000e-01,-1.490711086051e-03,2.044955806503e-05
4.944000000000e-01,-1.430736129937e-03,1.957323769858e-05
4.950000000000e-01,-1.372998561823e-03,1.873222724675e-05
4.956000000000e-01,-1.317422662391e-03,1.792520710556e-05
4.962000000000e-01,-1.263934946569e-03,1.715090242970e-05
4.968000000000e-01,-1.212464111039e-03,1.640808180781e-05
4.974000000000e-01,-1.162940982423e-03,1.569555596893e-05
4.980000000000e-01,-1.115298466191e-03,1.501217651995e-05
4.986000000000e-01,-1.069471496270e-03,1.435683471343e-05
4.992000000000e-01,-1.025396985401e-03,1.372846024548e-05
4.998000000000e-01,-9.830137762221e-04,1.312602008316e-05
5.004000000000e-01,-9.422625931083e-04,1.254851732103e-05
5.010000000000e-01,-9.030859947728e-04,1.199499006639e-05
5.016000000000e-01,-8.654283276287e-04,1.146451035268e-05
5.022000000000e-01,-8.292356799252e-04,1.095618308066e-05
5.028000000000e-01,-7.944558366596e-04,1.046914498689e-05
5.034000000000e-01,-7.610382352706e-04,1.000256363902e-05
5.040000000000e-01,-7.289339221139e-04,9.555636457364e-06
5.046000000000e-01,-6.980955097245e-04,9.127589762488e-06
5.052000000000e-01,-6.684771348653e-04,8.717677848075e-06
5.058000000000e-01,-6.400344173629e-04,8.325182078796e-06
5.064000000000e-01,-6.127244197292e-04,7.949410012619e-06
5.070000000000e-01,-5.865056075701e-04,7.589694547120e-06
5.076000000000e-01,-5.613378107752e-04,7.245393089303e-06
5.082000000000e-01,-5.371821854906e-04,6.915886748481e-06
5.088000000000e-01,-5.140011768674e-04,6.600579551732e-06
5.094000000000e-01,-4.917584825843e-04,6.298897681483e-06
5.100000000000e-01,-4.704190171396e-04,6.010288734742e-06
5.106000000000e-01,-4.499488769061e-04,5.734221003524e-06
5.112000000000e-01,-4.303153059452e-04,5.470182776028e-06
5.118000000000e-01,-4.114866625731e-04,5.217681658082e-06
5.124000000000e-01,-3.934323866721e-04,4.976243914442e-06
5.130000000000e-01,-3.761229677415e-04,4.745413829470e-06
5.136000000000e-01,-3.595299136791e-04,4.524753086765e-06
5.142000000000e-01,-3.436257202872e-04,4.313840167308e-06
5.148000000000e-01,-3.283838414931e-04,4.112269765693e-06
5.154000000000e-01,-3.137786602779e-04,3.919652224005e-06
5.160000000000e-01,-2.997854603029e-04,3.735612982931e-06
5.166000000000e-01,-2.863803982255e-04,3.559792049701e-06
5.172000000000e-01,-2.735404766961e-04,3.391843482415e-06
5.178000000000e-01,-2.612435180252e-04,3.231434890387e-06
5.184000000000e-01,-2.494681385113e-04,3.078246950079e-06
5.190000000000e-01,-2.381937234213e-04,2.931972936252e-06
5.196000000000e-01,-2.274004026108e-04,2.792318267923e-06
5.202000000000e-01,-2.170690267766e-04,2.659000068775e-06
5.208000000000e-01,-2.071811443299e-04,2.531746741614e-06
5.214000000000e-01,-1.977189788791e-04,2.410297556534e-06
5.220000000000e-01,-1.886654073143e-04,2.294402252395e-06
5.226000000000e-01,-1.800039384794e-04,2.183820651285e-06
5.232000000000e-01,-1.717186924247e-04,2.078322285603e-06
5.238000000000e-01,-1.637943802266e-04,1.977686037413e-06
5.244000000000e-01,-1.562162843655e-04,1.881699789746e-06
5.250000000000e-01,-1.489702396499e-04,1.790160089504e-06
5.256000000000e-01,-1.420426146773e-04,1.702871821655e-06
5.262000000000e-01,-1.354202938199e-04,1.619647894390e-06
5.268000000000e-01,-1.290906597257e-04,1.540308934927e-06
5.274000000000e-01,-1.230415763224e-04,1.464682995679e-06
5.280000000000e-01,-1.172613723166e-04,1.392605270452e-06
5.286000000000e-01,-1.117388251742e-04,1.323917820414e-06
5.292000000000e-01,-1.064631455741e-04,1.258469309522e-06
5.298000000000e-01,-1.014239623235e-04,1.196114749145e-06
5.304000000000e-01,-9.661130772490e-05,1.136715251598e-06
5.310000000000e-01,-9.201560338442e-05,1.080137792326e-06
5.316000000000e-01,-8.762764645098e-05,1.026254980470e-06
5.322000000000e-01,-8.343859627672e-05,9.749448375616e-07
5.328000000000e-01,-7.943996148838e-05,9.260905841052e-07
5.334000000000e-01,-7.562358745968e-05,8.795804337874e-07
5.340000000000e-01,-7.198164417522e-05,8.353073950902e-07
5.346000000000e-01,-6.850661447596e-05,7.931690800696e-07
5.352000000000e-01,-6.519128267695e-05,7.530675200750e-07
